,net
28409,-0.0262
28410,0.0346
28411,0.011
28412,-9.9999999999989e-05
28413,0.0041999999999999
28414,0.0186999999999999
28415,0.0095999999999999
28416,-0.0230999999999999
28417,0.0095999999999999
28418,-0.0230999999999999
28419,0.0417
28420,-0.0104
28421,-0.0145
28422,0.0417
28423,0.0111999999999999
28424,0.0346
28425,-0.0244999999999999
28426,0.0493
28427,0.0043999999999999
28428,0.0135
28429,-0.024
28430,0.0139
28431,0.0045
28432,0.0041999999999999
28433,-0.0135
28434,0.0081999999999999
28435,0.0111999999999999
28436,0.0101999999999999
28437,-0.007
28438,-0.007
28439,0.0139
28440,0.0111999999999999
28441,0.0346
28442,-9.9999999999989e-05
28443,-0.0135
28444,0.0097
28445,0.0166
28446,-0.0035999999999999
28447,0.0222999999999999
28448,-0.0103999999999999
28449,0.0057999999999999
28450,0.0093999999999999
28451,-0.0161999999999999
28452,0.0417
28453,0.0050999999999999
28454,0.0105
28455,0.0346
28456,-9.9999999999989e-05
28457,0.0036
28458,0.0057999999999999
28459,-0.0084
28460,-0.0035999999999999
28461,0.0036
28462,0.0346
28463,-0.0027999999999999
28464,-0.024
28465,0.0105
28466,0.0339999999999999
28467,-0.008
28468,-0.0039
28469,0.0065999999999999
28470,-0.0348999999999999
28471,-0.0042999999999999
28472,-0.008
28473,0.0140999999999999
28474,0.0346
28475,-0.0035999999999999
28476,0.0346
28477,0.0346
28478,-0.0102999999999999
28479,0.0399999999999999
28480,-0.008
28481,0.0252999999999999
28482,0.011
28483,0.0030999999999999
28484,-0.0098999999999999
28485,-0.0326
28486,0.014
28487,0.0036
28488,-0.0009
28489,-0.0135
28490,-0.0102999999999999
28491,0.0346
28492,-0.0135
28493,-0.0005999999999999
28494,-0.0326
28495,-0.0193999999999999
28496,0.0097
28497,-0.0146
28498,-0.015
28499,0.0346
28500,-0.0045
28501,0.0105
28502,-0.024
28503,-0.0104
28504,0.0082999999999999
28505,0.0179
28506,-0.0396
28507,0.0093999999999999
28508,-0.0135
28509,0.0346
28510,0.0416
28511,-0.0262
28512,0.0346
28513,0.011
28514,-0.0244999999999999
28515,-0.0141999999999999
28516,-9.9999999999989e-05
28517,0.0036
28518,-0.0135
28519,0.0417
28520,-0.0135
28521,0.0346
28522,-0.024
28523,0.011
28524,-0.0126
28525,0.0082999999999999
28526,-0.0326
28527,-9.9999999999989e-05
28528,0.0346
28529,-0.0262
28530,-0.0039
28531,0.0036
28532,-0.0016
28533,0.0346
28534,-0.008
28535,-9.9999999999989e-05
28536,0.0346
28537,-0.0135
28538,0.0045
28539,0.011
28540,-0.0193999999999999
28541,0.0045
28542,-0.0126
28543,-0.0348999999999999
28544,-0.007
28545,-0.024
28546,0.011
28547,0.0346
28548,-0.0089
28549,-9.9999999999989e-05
28550,-0.0084
28551,-0.0326
28552,0.0399999999999999
28553,0.0036999999999999
28554,-0.0326
28555,0.0346
28556,-0.024
28557,0.0346
28558,-0.0004
28559,-0.024
28560,0.0346
28561,0.0346
28562,0.014
28563,-0.0166999999999999
28564,-0.0161999999999999
28565,0.0081999999999999
28566,0.0346
28567,0.0346
28568,0.0416
28569,-0.0230999999999999
28570,-0.0032
28571,-0.0042999999999999
28572,0.011
28573,0.011
28574,0.0346
28575,0.0013
28576,0.011
28577,-0.0036999999999999
28578,0.0055999999999999
28579,0.0186999999999999
28580,-0.0002999999999999
28581,-0.0035999999999999
28582,-0.024
28583,-0.024
28584,-0.024
28585,-0.0002999999999999
28586,0.0095999999999999
28587,0.0134
28588,-0.0146999999999999
28589,-0.0084
28590,0.0082999999999999
28591,-0.0145
28592,0.0416
28593,0.014
28594,-0.0135
28595,0.0
28596,0.0082999999999999
28597,-0.024
28598,-0.021
28599,0.0197999999999999
28600,-0.0244999999999999
28601,0.0112999999999999
28602,0.0013
28603,-0.0396
28604,-0.0135
28605,0.0015999999999999
28606,-0.0039
28607,-0.024
28608,0.0081999999999999
28609,-0.008
28610,0.0105
28611,-0.0045
28612,-0.0045
28613,0.0252999999999999
28614,-0.0145
28615,0.0075999999999999
28616,0.0416
28617,0.0493
28618,0.0005
28619,0.0346
28620,-0.0326
28621,-0.0166999999999999
28622,-0.0257
28623,0.0346
28624,0.0015999999999999
28625,-0.0057
28626,0.0417
28627,0.0134
28628,0.0065999999999999
28629,0.0346
28630,0.0134
28631,-0.0348999999999999
28632,-0.0057
28633,0.0346
28634,0.0093999999999999
28635,-0.0057
28636,0.0050999999999999
28637,-0.0042999999999999
28638,-0.0326
28639,-0.0104
28640,0.0075999999999999
28641,-0.0035999999999999
28642,-0.0146999999999999
28643,-0.0141999999999999
28644,0.0346
28645,-0.0087
28646,0.0417
28647,-0.0396
28648,0.0111999999999999
28649,-0.0135
28650,-0.0035999999999999
28651,0.0172
28652,-0.0009
28653,-0.008
28654,0.0055999999999999
28655,-0.0103999999999999
28656,0.0097
28657,0.0172
28658,-9.9999999999989e-05
28659,0.0030999999999999
28660,-0.0112999999999999
28661,-0.0035999999999999
28662,0.0197999999999999
28663,-0.024
28664,-0.0102999999999999
28665,0.0346
28666,0.0082999999999999
28667,-0.0135
28668,-0.0396
28669,0.0005
28670,-0.0087
28671,-0.0146999999999999
28672,0.0346
28673,-0.0146
28674,-0.0166999999999999
28675,-0.0396
28676,0.0098999999999999
28677,0.0399999999999999
28678,-0.007
28679,0.0057999999999999
28680,-0.0135
28681,0.0075999999999999
28682,-0.0089
28683,0.0139
28684,-0.0009
28685,-9.9999999999989e-05
28686,0.0179
28687,0.0339999999999999
28688,-0.0146
28689,-0.0135
28690,0.0186999999999999
28691,0.014
28692,0.0005
28693,0.0045
28694,0.0252999999999999
28695,-0.0039
28696,-0.0396
28697,0.0105
28698,-0.0078999999999999
28699,0.0050999999999999
28700,0.0134
28701,-0.0326
28702,0.0097
28703,0.008
28704,0.0182
28705,0.0346
28706,-0.0045
28707,0.0036999999999999
28708,-0.0084
28709,0.0043999999999999
28710,0.0346
28711,0.0015999999999999
28712,-9.9999999999989e-05
28713,-0.0087
28714,0.0098999999999999
28715,0.0036
28716,0.011
28717,-0.0146999999999999
28718,-0.0104
28719,-0.007
28720,0.0399999999999999
28721,-0.0057
28722,0.0182
28723,-0.0135
28724,-0.0262
28725,-0.0102999999999999
28726,-0.0004
28727,-0.0045
28728,0.0346
28729,0.0417
28730,-0.0039
28731,0.0036
28732,-0.0027999999999999
28733,-0.0262
28734,-0.0135
28735,-0.0262
28736,0.0030999999999999
28737,-9.9999999999989e-05
28738,-0.0103999999999999
28739,-0.0035999999999999
28740,-0.0002999999999999
28741,-0.024
28742,-0.0262
28743,0.0346
28744,0.0050999999999999
28745,-0.0005999999999999
28746,0.0346
28747,-0.0039
28748,-0.007
28749,0.0346
28750,-0.0348999999999999
28751,0.0135
28752,-0.0036999999999999
28753,0.0141999999999999
28754,0.0252999999999999
28755,-0.008
28756,-0.0042999999999999
28757,0.0082999999999999
28758,0.0093999999999999
28759,-0.0098999999999999
28760,0.008
28761,0.0346
28762,0.0112999999999999
28763,-0.0145
28764,0.0416
28765,-0.0009
28766,0.0050999999999999
28767,-0.0009
28768,-0.0002999999999999
28769,0.0493
28770,0.0036999999999999
28771,0.0041999999999999
28772,0.0013
28773,-0.0104
28774,0.0417
28775,-0.0103999999999999
28776,-0.0002999999999999
28777,0.0346
28778,-0.008
28779,0.0346
28780,0.0075999999999999
28781,0.0346
28782,0.014
28783,-0.0146999999999999
28784,0.0346
28785,-0.0078999999999999
28786,0.0172
28787,0.0082999999999999
28788,0.0075999999999999
28789,0.0416
28790,-0.0084
28791,0.0346
28792,0.0346
28793,-0.0135
28794,-0.0161999999999999
28795,0.0172
28796,0.0135
28797,-0.0045
28798,-0.0257
28799,-0.0084
28800,-0.024
28801,0.0041999999999999
28802,0.014
28803,-9.9999999999989e-05
28804,-0.0045
28805,0.011
28806,-0.0135
28807,0.0093999999999999
28808,0.0346
28809,-0.024
28810,0.0346
28811,0.0093999999999999
28812,-0.0104
28813,0.0101999999999999
28814,0.0093999999999999
28815,0.0346
28816,-0.0244999999999999
28817,0.0043999999999999
28818,0.0346
28819,-0.0039
28820,-0.0396
28821,0.0346
28822,0.0081999999999999
28823,0.0036999999999999
28824,-0.021
28825,0.0346
28826,-0.0102999999999999
28827,-0.0135
28828,-0.024
28829,-0.0396
28830,0.0186999999999999
28831,-0.0016
28832,-0.0032
28833,0.0050999999999999
28834,-0.0102999999999999
28835,0.0346
28836,0.0346
28837,-9.9999999999989e-05
28838,-0.0244999999999999
28839,-0.0104
28840,0.0050999999999999
28841,0.0493
28842,0.0081999999999999
28843,0.0041999999999999
28844,-0.0135
28845,-0.0057
28846,0.0346
28847,-9.9999999999989e-05
28848,-0.0135
28849,-0.0262
28850,0.0346
28851,0.0416
28852,0.0082999999999999
28853,-9.9999999999989e-05
28854,0.0093999999999999
28855,0.0186999999999999
28856,-0.0016
28857,-9.9999999999989e-05
28858,-0.0087
28859,-0.0141999999999999
28860,-0.0042999999999999
28861,0.0346
28862,0.0186999999999999
28863,0.0346
28864,-0.021
28865,0.0346
28866,0.0105
28867,0.0346
28868,0.0141999999999999
28869,-0.0230999999999999
28870,-0.0087
28871,0.0081999999999999
28872,-0.0039
28873,0.0134
28874,0.0493
28875,-0.0244999999999999
28876,0.0417
28877,-0.0039
28878,0.0346
28879,-9.9999999999989e-05
28880,0.0105
28881,0.0045
28882,-0.0267999999999999
28883,0.014
28884,0.0346
28885,-0.0042999999999999
28886,-0.0230999999999999
28887,0.0346
28888,0.0346
28889,0.0081999999999999
28890,0.0197999999999999
28891,0.0075
28892,0.0021
28893,0.0050999999999999
28894,-0.008
28895,-0.0089
28896,0.0013
28897,0.0097
28898,0.0
28899,-0.0135
28900,-0.0135
28901,0.0105
28902,0.002
28903,-0.0104
28904,-0.0135
28905,0.014
28906,-9.9999999999989e-05
28907,-0.0102999999999999
28908,0.002
28909,0.0030999999999999
28910,0.0182
28911,0.0093999999999999
28912,0.0222999999999999
28913,-0.0032
28914,-0.0005999999999999
28915,0.0112999999999999
28916,0.0346
28917,0.0346
28918,0.0346
28919,-0.0005999999999999
28920,-0.024
28921,0.0346
28922,-0.0098999999999999
28923,0.0075
28924,0.0095999999999999
28925,0.0093999999999999
28926,-0.015
28927,0.0346
28928,-0.0039
28929,-9.9999999999989e-05
28930,-0.0193999999999999
28931,-0.0126
28932,0.0140999999999999
28933,0.0098999999999999
28934,-0.0089
28935,0.0036
28936,-0.0084
28937,0.0041999999999999
28938,-0.0036999999999999
28939,0.0141999999999999
28940,0.0075999999999999
28941,-0.0145
28942,0.0339999999999999
28943,-0.0089
28944,-0.0146999999999999
28945,0.014
28946,-0.0193999999999999
28947,-0.0103999999999999
28948,0.011
28949,0.0399999999999999
28950,-0.0009
28951,0.0075999999999999
28952,-0.0102999999999999
28953,0.0346
28954,-0.0016
28955,-0.0005999999999999
28956,-0.021
28957,0.0399999999999999
28958,-9.9999999999989e-05
28959,-0.0262
28960,0.0346
28961,-0.0193999999999999
28962,0.0081999999999999
28963,-0.0002999999999999
28964,-0.0032
28965,0.0
28966,0.0097
28967,-0.0135
28968,0.0097
28969,-9.9999999999989e-05
28970,-0.0089
28971,0.0111999999999999
28972,0.0417
28973,-0.0102999999999999
28974,0.0036
28975,-0.0004
28976,0.0135
28977,-0.0135
28978,0.0045
28979,-0.0084
28980,-9.9999999999989e-05
28981,0.0222999999999999
28982,0.0399999999999999
28983,-0.0004
28984,-0.0102999999999999
28985,0.0055999999999999
28986,-0.024
28987,0.0346
28988,0.014
28989,-0.0087
28990,0.0140999999999999
28991,-0.0102999999999999
28992,-0.0027999999999999
28993,0.0134
28994,0.0043999999999999
28995,0.0093999999999999
28996,-0.0084
28997,0.0346
28998,-9.9999999999989e-05
28999,0.0417
29000,0.0343
29001,0.0093999999999999
29002,0.0057999999999999
29003,0.011
29004,-0.0230999999999999
29005,-0.0166999999999999
29006,-0.0135
29007,0.0081999999999999
29008,0.0346
29009,-0.0032
29010,0.008
29011,-0.0262
29012,0.0093999999999999
29013,0.0101999999999999
29014,-0.0135
29015,0.0041999999999999
29016,-0.0166999999999999
29017,-0.0244999999999999
29018,0.0093999999999999
29019,0.0346
29020,0.0036
29021,-0.0057
29022,-0.0103999999999999
29023,0.0093999999999999
29024,0.0346
29025,0.0055999999999999
29026,-0.0112999999999999
29027,0.0339999999999999
29028,0.0046999999999999
29029,0.0135
29030,0.0030999999999999
29031,-0.0244999999999999
29032,-0.0057
29033,0.0093999999999999
29034,-0.0230999999999999
29035,0.0186999999999999
29036,-9.9999999999989e-05
29037,-0.0103999999999999
29038,0.0493
29039,0.0105
29040,0.0013
29041,-0.0126
29042,-0.0135
29043,0.0346
29044,-0.0135
29045,0.0346
29046,-0.0035999999999999
29047,-0.0035999999999999
29048,0.0417
29049,0.0346
29050,0.0057999999999999
29051,-0.0348999999999999
29052,0.0346
29053,0.0417
29054,0.0252999999999999
29055,-0.0009
29056,0.0346
29057,0.0346
29058,-0.0135
29059,-0.0146
29060,-0.0161999999999999
29061,-0.0057
29062,0.0055999999999999
29063,0.0030999999999999
29064,-0.0348999999999999
29065,-0.0326
29066,0.0105
29067,0.0416
29068,0.002
29069,-0.0027999999999999
29070,-0.0102999999999999
29071,-0.0032
29072,0.0045
29073,0.0013
29074,-0.0084
29075,0.0065999999999999
29076,0.0346
29077,0.0139
29078,0.0134
29079,0.0141999999999999
29080,0.0021
29081,-0.0074
29082,0.0043999999999999
29083,-0.0074
29084,0.0346
29085,0.0346
29086,0.0175
29087,0.0346
29088,-0.0135
29089,0.0050999999999999
29090,-0.0267999999999999
29091,0.014
29092,0.0346
29093,0.0346
29094,-0.0146999999999999
29095,0.0172
29096,0.0013
29097,-0.024
29098,0.0179
29099,0.0343
29100,-0.0004
29101,-0.0161999999999999
29102,0.0005
29103,0.0041999999999999
29104,0.0105
29105,0.0346
29106,-0.0016
29107,0.0343
29108,-0.0039
29109,-0.0141999999999999
29110,-0.0145
29111,-0.0089
29112,0.0493
29113,-0.0089
29114,0.0346
29115,0.0036999999999999
29116,0.0093999999999999
29117,0.0045
29118,-0.0009
29119,0.0112999999999999
29120,0.0065999999999999
29121,0.0346
29122,0.0346
29123,0.0416
29124,-0.0005999999999999
29125,-0.0135
29126,-0.0089
29127,0.0036999999999999
29128,-0.0135
29129,0.0346
29130,-0.0089
29131,-0.0102999999999999
29132,0.0186999999999999
29133,0.008
29134,-0.007
29135,0.0045
29136,-0.0005999999999999
29137,-0.007
29138,0.0222999999999999
29139,-0.0166999999999999
29140,0.0339999999999999
29141,0.0134
29142,0.0493
29143,0.0030999999999999
29144,0.0346
29145,-0.0126
29146,-0.0004
29147,-0.0135
29148,0.0036
29149,0.0075
29150,-0.0032
29151,0.0346
29152,-0.0135
29153,0.0186999999999999
29154,-0.0103999999999999
29155,0.0346
29156,0.0045
29157,-0.0135
29158,0.0093999999999999
29159,-0.0193999999999999
29160,0.0346
29161,0.0493
29162,-0.0146
29163,0.0346
29164,0.0197999999999999
29165,-9.9999999999989e-05
29166,0.0075999999999999
29167,-0.0396
29168,0.0346
29169,0.0030999999999999
29170,0.0346
29171,-0.0244999999999999
29172,-0.0045
29173,-0.0004
29174,0.0015999999999999
29175,0.0417
29176,-0.0016
29177,0.0346
29178,0.0346
29179,-9.9999999999989e-05
29180,0.0346
29181,0.0081999999999999
29182,-0.0057
29183,-0.0036999999999999
29184,-0.0396
29185,0.0252999999999999
29186,-9.9999999999989e-05
29187,-0.0146999999999999
29188,0.0135
29189,-0.0078999999999999
29190,-0.0104
29191,0.0135
29192,-0.0098999999999999
29193,-0.0036999999999999
29194,-0.0145
29195,-0.0078999999999999
29196,-0.0002999999999999
29197,-0.0089
29198,0.0139
29199,-0.0112999999999999
29200,0.011
29201,0.0082999999999999
29202,-0.0135
29203,0.0050999999999999
29204,-0.024
29205,-0.024
29206,-0.0141999999999999
29207,0.0346
29208,-9.9999999999989e-05
29209,0.0045
29210,0.0346
29211,-0.0078999999999999
29212,-0.0126
29213,-0.0005999999999999
29214,0.0036999999999999
29215,-0.024
29216,0.0036999999999999
29217,-0.0039
29218,-0.007
29219,0.0134
29220,-0.0002999999999999
29221,0.0098999999999999
29222,-0.0161999999999999
29223,-0.0396
29224,-0.0135
29225,-0.024
29226,-0.024
29227,0.0081999999999999
29228,0.0346
29229,0.0417
29230,-0.0145
29231,-0.008
29232,-9.9999999999989e-05
29233,-0.0042999999999999
29234,0.0055999999999999
29235,-0.0145
29236,0.0175
29237,0.0093999999999999
29238,-0.0396
29239,-0.0098999999999999
29240,-0.0348999999999999
29241,0.0112999999999999
29242,-0.021
29243,0.0111999999999999
29244,0.0346
29245,-0.0135
29246,-0.021
29247,-0.008
29248,0.0197999999999999
29249,-0.0161999999999999
29250,-0.008
29251,0.0036
29252,0.0030999999999999
29253,0.0082999999999999
29254,-0.0348999999999999
29255,-0.024
29256,0.0399999999999999
29257,-0.0074
29258,-0.0005999999999999
29259,0.0339999999999999
29260,-0.0102999999999999
29261,0.0046999999999999
29262,-0.0016
29263,-0.0135
29264,-0.0032
29265,0.011
29266,0.0065999999999999
29267,-0.0039
29268,0.0399999999999999
29269,-0.0135
29270,0.0186999999999999
29271,-0.0161999999999999
29272,-0.0057
29273,0.0346
29274,-0.0211
29275,-0.0102999999999999
29276,0.0075
29277,0.0493
29278,-0.0084
29279,0.0252999999999999
29280,-0.0146999999999999
29281,0.0346
29282,-0.0161999999999999
29283,0.011
29284,-0.007
29285,0.0346
29286,-0.024
29287,0.0075999999999999
29288,0.0346
29289,-0.0326
29290,0.0346
29291,-0.0257
29292,-0.0027999999999999
29293,-0.0146999999999999
29294,-0.0244999999999999
29295,-0.0042999999999999
29296,-0.0036999999999999
29297,0.0075999999999999
29298,-0.0027999999999999
29299,0.0346
29300,-0.0104
29301,-0.0135
29302,-0.0161999999999999
29303,-0.0042999999999999
29304,0.0346
29305,0.0036999999999999
29306,0.0346
29307,0.011
29308,0.0339999999999999
29309,0.011
29310,0.0346
29311,-0.0098999999999999
29312,0.0346
29313,-0.0326
29314,0.0182
29315,-0.0396
29316,0.0346
29317,-0.0009
29318,0.0493
29319,-9.9999999999989e-05
29320,-0.0016
29321,0.0346
29322,0.0111999999999999
29323,0.0346
29324,0.0399999999999999
29325,0.0030999999999999
29326,0.0346
29327,-0.024
29328,0.0141999999999999
29329,-0.0135
29330,0.0346
29331,0.0346
29332,-0.0145
29333,-0.0045
29334,0.0346
29335,0.0134
29336,-0.0396
29337,0.0081999999999999
29338,0.014
29339,-0.024
29340,0.0093999999999999
29341,0.011
29342,-0.0032
29343,0.0346
29344,0.0346
29345,-0.015
29346,0.0346
29347,0.0172
29348,-0.008
29349,0.0112999999999999
29350,-0.0135
29351,0.0346
29352,0.0112999999999999
29353,0.011
29354,-0.0027999999999999
29355,-0.0042999999999999
29356,0.0346
29357,0.0399999999999999
29358,-0.0045
29359,0.0346
29360,-0.0036999999999999
29361,-0.0102999999999999
29362,0.0045
29363,0.0112999999999999
29364,0.0186999999999999
29365,-0.0042999999999999
29366,0.0346
29367,-0.008
29368,-0.0045
29369,0.0346
29370,-0.0146999999999999
29371,0.0046999999999999
29372,-0.0104
29373,-0.021
29374,-0.0112999999999999
29375,0.0346
29376,0.0399999999999999
29377,-0.0135
29378,0.0082999999999999
29379,-0.024
29380,0.0082999999999999
29381,-0.0161999999999999
29382,0.0075999999999999
29383,0.0097
29384,-9.9999999999989e-05
29385,-0.0089
29386,-0.0244999999999999
29387,0.0346
29388,0.0093999999999999
29389,-0.0027999999999999
29390,0.0222999999999999
29391,-0.007
29392,0.0
29393,0.0182
29394,-0.0262
29395,0.0493
29396,-0.0193999999999999
29397,-0.0211
29398,0.0134
29399,0.0139
29400,-0.0135
29401,-0.0089
29402,-0.0039
29403,0.0346
29404,0.0346
29405,0.0346
29406,-0.0057
29407,-0.0084
29408,-0.0396
29409,0.0416
29410,0.0346
29411,0.002
29412,0.0075999999999999
29413,0.0111999999999999
29414,-0.0103999999999999
29415,0.0346
29416,0.0346
29417,0.0112999999999999
29418,-0.0135
29419,-0.0135
29420,0.0346
29421,0.008
29422,0.011
29423,-9.9999999999989e-05
29424,0.002
29425,-0.0262
29426,0.0097
29427,-0.0098999999999999
29428,0.0101999999999999
29429,0.0346
29430,0.0101999999999999
29431,-0.0042999999999999
29432,-0.024
29433,0.0346
29434,0.0045
29435,0.0112999999999999
29436,-0.0348999999999999
29437,0.0045
29438,0.0416
29439,0.0043999999999999
29440,-0.0348999999999999
29441,-0.007
29442,-0.0257
29443,0.0343
29444,-0.0102999999999999
29445,-0.0089
29446,-0.0039
29447,-0.0002999999999999
29448,0.0252999999999999
29449,0.0346
29450,0.011
29451,-0.0045
29452,0.0005
29453,-9.9999999999989e-05
29454,0.0346
29455,0.0399999999999999
29456,0.0493
29457,0.011
29458,0.008
29459,0.0075999999999999
29460,0.0346
29461,0.0346
29462,-0.0104
29463,0.0030999999999999
29464,0.0346
29465,0.0346
29466,-0.0230999999999999
29467,0.0045
29468,-0.007
29469,0.0111999999999999
29470,0.0346
29471,0.0
29472,-0.0135
29473,-0.0098999999999999
29474,-0.0005999999999999
29475,0.0252999999999999
29476,-0.024
29477,0.0493
29478,0.0346
29479,-0.021
29480,-9.9999999999989e-05
29481,0.0346
29482,-0.0032
29483,0.0399999999999999
29484,-0.0135
29485,-0.021
29486,-0.007
29487,0.0043999999999999
29488,-0.0230999999999999
29489,-0.0009
29490,-9.9999999999989e-05
29491,-0.0103999999999999
29492,0.0416
29493,-0.0102999999999999
29494,0.0075999999999999
